scene_file,object,type,target,transform,matrix
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_a_1:clutchtime_ceilingpanellight_a_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_a_3:clutchtime_ceilingpanellight_a_low,,"[1.94707184e-07,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.94707184e-07,0.0,-4148.10059,1457.26575,8.58306885e-05,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_77:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,-1036.73828,1259.34619,-2470.06836,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_c_2:clutchtime_ceilingpanel_c_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_c_5:clutchtime_ceilingpanel_c_low,,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,-829.328857,2396.53125,0.000128744,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_55:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1151.38843,1375.11304,-2969.03101,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_62:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,0.0,-1.50995803e-07,0.0,0.0,1.0,0.0,0.0,1.50995803e-07,0.0,-1.0,0.0,-236.161285,150.346558,2997.40527,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_a_2:clutchtime_ceilingpanel_a_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_a_0:clutchtime_ceilingpanel_a_low,,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,-585.705322,2396.53125,0.000128744,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl_4:door_interiorwindowb_leftdbl,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl:door_interiorwindowb_leftdbl,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl_4:root,"[1.94707184e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.94707184e-07,0.0,2794.93701,1029.63025,2264.07666,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_100:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,0.0,-1.50995803e-07,0.0,0.0,1.0,0.0,0.0,1.50995803e-07,0.0,-1.0,0.0,-555.843872,759.56488,2997.40527,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_118:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,747.359131,731.35791,2512.00195,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_52:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,562.959595,1868.73694,-2470.06836,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_172:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,-8.74227766e-08,-1.50995803e-07,0.0,-8.74227624e-08,1.0,-8.74227766e-08,0.0,1.50995817e-07,-8.74227624e-08,-1.0,0.0,-753.353882,150.346558,2869.0,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_115:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,200.908951,759.564941,2650.51196,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_24:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,-669.996887,1868.73694,2396.93481,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_b:clutchtime_ceilingpanel_b_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_b_3:clutchtime_ceilingpanel_b_low,,"[7.54979013e-08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,7.54979013e-08,0.0,2305.93652,1322.90686,0.003852036,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_52:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-593.235229,759.56488,-2650.51172,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_column_4:clutchtime_balcony_column_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_column_5:clutchtime_balcony_column_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,1213.28418,0.0,2778.37354,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_3step_19:clutchtime_stair_3step_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_3step_0:clutchtime_stair_3step_low,,"[0.190809056,0.0,-0.981627166,0.0,0.0,1.0,0.0,0.0,0.981627166,0.0,0.190809056,0.0,-3578.29199,743.342163,-1312.02246,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_89:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,0.0,-1.50995803e-07,0.0,0.0,1.0,0.0,0.0,1.50995803e-07,0.0,-1.0,0.0,356.849976,759.56488,2997.40527,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_141:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,102.119888,150.346619,2650.51196,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_37:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,745.985657,731.357849,-2512.00171,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_100:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-8.74227766e-08,0.0,0.0,-8.74227766e-08,1.0,-8.74227766e-08,0.0,7.64274186e-15,-8.74227766e-08,-1.0,0.0,-851.93335,1346.90601,2512.00195,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_20:lighting_suspendedtrack_metalb_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_19:lighting_suspendedtrack_metalb_low,,"[3.13916473e-07,0.0,1.0,0.0,-1.74512877e-07,1.0,5.47824657e-14,0.0,-1.0,-1.74512877e-07,3.13916473e-07,0.0,2058.06567,1002.4798,-0.125340849,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_31:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,799.952515,1259.34619,2370.64673,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_33:lighting_suspendedtrack_metalb_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_19:lighting_suspendedtrack_metalb_low,,"[3.13916473e-07,0.0,1.0,0.0,-1.74512877e-07,1.0,5.47824657e-14,0.0,-1.0,-1.74512877e-07,3.13916473e-07,0.0,2030.98645,1002.4798,-502.616577,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_46:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,670.525269,1259.34619,-2396.93481,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_79:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-593.235229,1375.11304,-2650.51172,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_133:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,453.269867,150.346558,-2869.0,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_87:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-8.74227766e-08,0.0,0.0,-8.74227766e-08,1.0,-8.74227766e-08,0.0,7.64274186e-15,-8.74227766e-08,-1.0,0.0,102.121613,1375.11304,2650.51196,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_3step_4:clutchtime_stair_3step_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_3step_0:clutchtime_stair_3step_low,,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,-3429.09058,623.342163,57.4980125,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_b_3:clutchtime_balcony_b_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_b_8:clutchtime_balcony_b_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,799.325806,1259.86694,-2346.14648,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_c_3:clutchtime_balcony_c_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_c_1:clutchtime_balcony_c_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,-799.952454,38.9648972,2394.875,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@clutchtimecurtainstunnels1@Prototype_arena_curtains_prototype_1@curtain100x20_arena_straight400c_6:curtain100x20_arena_straight400c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@clutchtimecurtainstunnels1@Prototype_arena_curtains_prototype_2@curtain100x20_arena_straight400c_9:curtain100x20_arena_straight400c,,"[-0.121869273,-1.84017495e-08,-0.992545724,0.0,-1.12549969e-09,1.0,-1.84017566e-08,0.0,0.992545724,-1.1255139e-09,-0.121869273,0.0,-2959.32861,-9.90896842e-06,442.564087,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling@clutchtime_ceiling_a:clutchtime_ceiling_a_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling@clutchtime_ceiling_a:clutchtime_ceiling_a_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2886.69385,2074.1731,2892.84668,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_81:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,-929.172546,1868.73694,-2396.93481,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@box_electrical_commerciala:box_electrical_commerciala_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@box_electrical_commerciala:box_electrical_commerciala_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-5051.1499,1038.3501,-2175.62402,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@light_stage_spotlight_2:light_stage_spotlight_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@light_stage_spotlight_1:light_stage_spotlight_low,,"[-0.17364715,-2.62199915e-08,-0.984807789,0.0,-2.29394459e-09,1.0,-2.62199933e-08,0.0,0.984807789,-2.29394459e-09,-0.17364715,0.0,1913.54578,48.7001648,-836.277954,1.0]"
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dorna_5:clutchtime_court_dorna_low,OBJECT,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dorna_7:clutchtime_court_dorna_low,,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,-555.129883,0.0,-1800.00012,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-153.158875,122.139526,-2512.00171,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_67:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,697.010559,1375.11304,-2650.51172,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_railing_4:clutchtime_balcony_railing_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_railing_12:clutchtime_balcony_railing_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.32609177,1404.77966,-2321.06079,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_60:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-854.540283,1375.11304,-2969.03101,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_53:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-153.158875,1346.90601,-2512.00171,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@light_stage_spotlight_3:light_stage_spotlight_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@light_stage_spotlight_1:light_stage_spotlight_low,,"[-0.342019141,-5.1643454e-08,-0.939692974,0.0,-9.10610254e-09,1.0,-5.1643454e-08,0.0,0.939692974,-9.10610254e-09,-0.342019141,0.0,1696.4657,48.7001648,-1754.70935,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_rightdbl:door_interiorwindowb_rightdbl,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_rightdbl_2:door_interiorwindowb_rightdbl,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_rightdbl:root,"[7.54979013e-08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,7.54979013e-08,0.0,-4535.99805,863.350037,-2189.72363,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_3step_1:clutchtime_stair_3step_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_3step_0:clutchtime_stair_3step_low,,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,-2619.08716,263.349854,57.4980087,1.0]"
